"","GPPU50","NEEU50","RecoU50","DateTime","YEAR"
"7551",18.1443675103388,-14.498574256897,3.64579325344184,2018-06-07 07:00:00,2018
"7552",19.0972195177673,-15.4652099609375,3.6320095568298,2018-06-07 07:30:00,2018
"7553",19.3417056979845,-15.718864440918,3.62284125706652,2018-06-07 08:00:00,2018
"7554",21.7620986880968,-18.1392574310303,3.62284125706652,2018-06-07 08:30:00,2018
"7555",21.4454845370958,-17.8226432800293,3.62284125706652,2018-06-07 09:00:00,2018
"7556",23.1061155221554,-19.4924259185791,3.61368960357632,2018-06-07 09:30:00,2018
"7557",21.6265375039669,-18.0128479003906,3.61368960357632,2018-06-07 10:00:00,2018
"7558",21.7755890951724,-18.1573257446289,3.61826335054345,2018-06-07 10:30:00,2018
"7559",18.1919416746747,-14.5553417205811,3.63659995409365,2018-06-07 11:00:00,2018
"7560",20.7512662919938,-17.1008701324463,3.6503961595475,2018-06-07 11:30:00,2018
"7561",17.5228038555954,-13.8539543151855,3.66884954040989,2018-06-07 12:00:00,2018
"7562",16.0800976798639,-12.3927278518677,3.68736982799619,2018-06-07 12:30:00,2018
"7563",18.6385796349611,-14.9279651641846,3.71061447077656,2018-06-07 13:00:00,2018
"7564",16.1061574507743,-12.3675107955933,3.73864665518108,2018-06-07 13:30:00,2018
"7565",19.0380592528014,-15.2712287902832,3.76683046251823,2018-06-07 14:00:00,2018
"7566",22.100172246225,-18.3191928863525,3.78097935987243,2018-06-07 14:30:00,2018
"7567",13.603813344933,-9.81338024139404,3.79043310353893,2018-06-07 15:00:00,2018
"7568",11.9042810526398,-8.0948896408081,3.8093914118317,2018-06-07 15:30:00,2018
"7569",8.65980627417165,-4.83615159988403,3.82365467428761,2018-06-07 16:00:00,2018
"7570",10.3585839182167,-6.51107215881348,3.8475117594032,2018-06-07 16:30:00,2018
"7571",8.88104497222625,-5.01437091827393,3.86667405395232,2018-06-07 17:00:00,2018
"7572",9.35442421550678,-5.4438271522522,3.91059706325458,2018-06-07 17:30:00,2018
"7573",6.16738838121559,-2.22928309440613,3.93810528680946,2018-06-07 18:00:00,2018
"7574",2.94197590229763,0.983238160610199,3.92521406290783,2018-06-07 18:30:00,2018
"7575",0.428550401957108,3.5042142868042,3.93276468876131,2018-06-07 19:00:00,2018
"7576",-0.540120419449369,4.48079633712769,3.94067591767832,2018-06-07 19:30:00,2018
"7577",-0.459507312027712,4.4020938873291,3.94258657530139,2018-06-07 20:00:00,2018
"7578",-0.446667398188712,4.39243745803833,3.94577005984962,2018-06-07 20:30:00,2018
"7579",-0.410815677745145,4.35074615478516,3.93993047704001,2018-06-07 21:00:00,2018
"7580",-0.614620162225017,4.54709911346436,3.93247895123934,2018-06-07 21:30:00,2018
"7581",-0.277185986218219,4.20015811920166,3.92297213298344,2018-06-07 22:00:00,2018
"7582",-0.413624651482209,4.33225727081299,3.91863261933078,2018-06-07 22:30:00,2018
"7583",-0.455173347893721,4.35873937606812,3.90356602817439,2018-06-07 23:00:00,2018
"7584",-0.0963166226461509,3.98214268684387,3.88582606419772,2018-06-07 23:30:00,2018
"7585",0.184747860364594,3.68012094497681,3.8648688053414,2018-06-08 00:00:00,2018
"7586",-0.11087483276501,3.9517982006073,3.84092336784229,2018-06-08 00:30:00,2018
"7587",-0.0706101474186878,3.88786768913269,3.817257541714,2018-06-08 01:00:00,2018
"7588",-0.280087615297703,4.07389783859253,3.79381022329483,2018-06-08 01:30:00,2018
"7589",-0.0638167071641651,3.82460403442383,3.76078732725966,2018-06-08 02:00:00,2018
"7590",-0.169803891671748,3.90075922012329,3.73095532845154,2018-06-08 02:30:00,2018
"7591",-0.364777142769742,4.0653510093689,3.70057386659915,2018-06-08 03:00:00,2018
"7592",-0.41302105470469,4.08451747894287,3.67149642423818,2018-06-08 03:30:00,2018
"7593",-0.0306924152162944,3.6745069026947,3.64381448747841,2018-06-08 04:00:00,2018
"7594",0.706298736967246,2.91568398475647,3.62198272172372,2018-06-08 04:30:00,2018
"7595",1.22515908341484,2.38753819465637,3.61269727807121,2018-06-08 05:00:00,2018
"7596",1.26480128751574,2.32722520828247,3.59202649579821,2018-06-08 05:30:00,2018
"7597",9.74710774287314,-6.1729326248169,3.57417511805625,2018-06-08 06:00:00,2018
"7598",13.0465298006026,-9.48125648498535,3.56527331561721,2018-06-08 06:30:00,2018
"7599",15.7272735732285,-12.1797561645508,3.5475174086777,2018-06-08 07:00:00,2018
"7600",18.6075326993694,-15.0821208953857,3.52541180398367,2018-06-08 07:30:00,2018
"7601",19.2256473520753,-15.713451385498,3.51219596657728,2018-06-08 08:00:00,2018
"7602",19.2376485722162,-15.7342433929443,3.50340517927191,2018-06-08 08:30:00,2018
"7603",21.7353101627924,-18.2319049835205,3.50340517927191,2018-06-08 09:00:00,2018
"7604",21.8907732217139,-18.3829746246338,3.50779859708016,2018-06-08 09:30:00,2018
"7605",23.1610263803956,-19.6488304138184,3.51219596657728,2018-06-08 10:00:00,2018
"7606",22.0343585033922,-18.5001163482666,3.53424215512559,2018-06-08 10:30:00,2018
"7607",22.6726531713856,-19.1207027435303,3.55195042785529,2018-06-08 11:00:00,2018
"7608",22.8270440031815,-19.2706565856934,3.55638741748812,2018-06-08 11:30:00,2018
"7609",21.468095810124,-17.9028224945068,3.56527331561721,2018-06-08 12:00:00,2018
"7610",19.7318431449661,-16.1487503051758,3.58309283979032,2018-06-08 12:30:00,2018
"7611",18.7054473077174,-15.104471206665,3.60097610105232,2018-06-08 13:00:00,2018
"7612",17.6657381362611,-14.0242910385132,3.64144709774797,2018-06-08 13:30:00,2018
"7613",16.3897641703226,-12.7075214385986,3.68224273172394,2018-06-08 14:00:00,2018
"7614",14.8165663350487,-11.1023683547974,3.71419798025134,2018-06-08 14:30:00,2018
"7615",14.3428943874164,-10.5965433120728,3.7463510753436,2018-06-08 15:00:00,2018
"7616",13.4028666755319,-9.63342761993408,3.76943905559783,2018-06-08 15:30:00,2018
"7617",11.995365389876,-8.20273685455322,3.79262853532282,2018-06-08 16:00:00,2018
"7618",10.8206070555577,-7.00468730926514,3.81591974629256,2018-06-08 16:30:00,2018
"7619",9.5838002056305,-5.74448728561401,3.83931292001649,2018-06-08 17:00:00,2018
"7620",8.2314144551194,-4.34367036819458,3.88774408692482,2018-06-08 17:30:00,2018
"7621",5.41771403059338,-1.49192035198212,3.92579367861126,2018-06-08 18:00:00,2018
"7622",3.14962530064366,0.77752286195755,3.92714816260121,2018-06-08 18:30:00,2018
"7623",0.875084144063999,3.06684398651123,3.94192813057523,2018-06-08 19:00:00,2018
"7624",0.0125313728426399,3.94845390319824,3.96098527604088,2018-06-08 19:30:00,2018
"7625",-0.472689079411648,4.44787740707397,3.97518832766233,2018-06-08 20:00:00,2018
"7626",-0.722626842327514,4.6988844871521,3.97625764482459,2018-06-08 20:30:00,2018
